month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202106,49442,"muskegon, mi",*,112400,0.0705,,35,0.2963,-0.125,39.5,0.196969697,-0.548571429,48,0.3333,1,0,,,8,0,1,79,-0.1124,-0.1124,93.6929753,0.0714,0.4181,1204,-0.029,-0.0601,134809.6154,0.0574,0.1552,114,-0.0172,-0.1163,2.257142857,-1.0392,0.0321
202106,80027,"louisville, co",,802450,0.0288,0.1472,35,0.129,-0.7586,21,1.333333333,-0.44,68,-0.15,-0.3704,0,,-1,20,,-0.6667,126,0.115,-0.1189,334.0407658,-0.0141,0.1118,2583,0.1196,0.0447,853498.9945,0.0164,0.1414,161,0.1181,-0.441,3.6,-0.0452,2.6138
202106,53115,"delavan, wi",*,224950,0.3041,-0.0387,39,0.1471,-0.25,37.5,-0.107142857,,24,-0.25,0,0,,,8,1,0,50,0.2195,0.1905,129.4047619,0.0122,-0.089,1300,0.2548,-0.0327,333111.3058,0.1922,-0.0131,89,0.1867,-0.0532,1.282051282,0.0762,0.4744
202106,71953,"mena, ar",*,185000,0.0165,0.25,86,0.3231,-0.1485,62,-0.138888889,,32,0.1429,1,0,,,8,1,0,16,-0.36,-0.36,102.8210233,0.0082,0.2227,1636,0.0025,-0.1302,270139.433,0.0766,0.3731,102,0.1333,-0.1905,0.186046512,-0.1986,-0.0615
202106,48462,"ortonville, mi",,395900,0.0102,0.2107,21,0.4,-0.3438,18.5,0.233333333,-0.493150685,20,-0.1667,-0.1667,0,,,4,0,-0.5,4,1,-0.5,200.9296746,0.0515,0.2259,1920.5,-0.1434,-0.0016,434494.6398,0.0056,0.195,25,0.4706,-0.375,0.19047619,0.0571,-0.0595
202106,76140,"fort worth, tx",,249900,-0.0566,0.0458,14,0.75,-0.5333,30,-0.090909091,-0.381443299,24,0.5,-0.1429,0,,,4,,-0.5,33,-0.0571,-0.2826,145.0473931,0.0017,0.1932,1807,-0.0142,-0.1319,321495.3122,0.0366,0.0504,47,0.093,-0.3816,2.357142857,-2.0179,0.8238
202106,32901,"melbourne, fl",*,494950,0.0124,,49,0.4848,-0.2687,33.5,-0.367924528,-0.43697479,48,2,0.7143,0,-1,,8,,-0.7778,73,-0.0759,0.2167,229.0837521,-0.0646,0.5537,2082,0,0.183,510184.7614,0.0705,0.7547,122,0.0893,-0.0394,1.489795918,-0.9041,0.5943
202106,97530,"jacksonville, or",,650000,-0.0701,0.0401,29,0.0357,-0.275,48.5,0.515625,-0.39375,16,-0.2,0,0,,,4,0,-0.5,24,-0.1429,-0.3333,310.6666038,-0.0175,0.1777,2144,-0.012,-0.1322,834141.7558,-0.0521,-0.1805,53,-0.0536,-0.3026,0.827586207,-0.1724,-0.0724
202106,53128,"genoa city, wi",,262000,-0.0473,-0.1408,15,0.3636,-0.375,44,0.023255814,-0.228070175,16,1,0.3333,0,,,4,,0,15,-0.25,-0.3182,152.7777778,0.0693,0.0581,1750,0.0006,-0.1224,422089.1912,-0.1489,-0.1935,30,-0.0323,-0.3478,1,-0.8182,0.0833
202106,38138,"germantown, tn",,467000,-0.0594,-0.0566,31,0.4091,-0.3922,28,-0.317073171,-0.450980392,40,1,0.4286,0,,,8,0,-0.5,54,-0.129,-0.0357,0,,,0,,,612126.7387,-0.116,-0.0879,85,0.0119,-0.2056,1.741935484,-1.0762,0.6439
202106,43230,"columbus, oh",,284900,0.0556,-0.1027,35,0.25,-0.2222,8,0.6,-0.709090909,68,0.0625,0.1333,0,,,4,0,-0.6667,90,0.1842,0.0345,169.2716824,0.0475,0.2242,1760,-0.0222,-0.2843,387560.673,-0.0468,-0.1664,125,0.2019,-0.053,2.571428571,-0.1429,0.6381
202106,29206,"columbia, sc",*,327000,0.0062,0.1227,36,0.0588,-0.3208,22.5,-0.02173913,,28,0.1667,1.3333,0,,,16,0,-0.3333,1,0,0,151.8355189,-0.0128,0.1543,2131,-0.0216,-0.0928,367202.0627,0.0001,0.0985,37,0.0571,-0.3148,0.027777778,-0.0016,0.0089
202106,48215,"detroit, mi",,127000,0.427,0.6956,19,0.1176,-0.3871,57.5,0.277777778,-0.514767932,8,0,0,0,,,0,-1,-1,1,0,,79.32263815,0.3421,0.3995,1552,-0.105,0.0347,136970.5936,0.0252,0.2641,20,0.1111,-0.3548,0.052631579,-0.0062,0.0526
202106,53520,"brodhead, wi",*,289900,0.0507,,14,1,,20,-0.5,,16,3,1,0,,,0,,,10,0,-0.4444,157.8882426,-0.0177,0.0424,1924,0.0116,0.1212,448123.3333,-0.0394,0.8585,24,0.4118,-0.04,0.714285714,-0.7143,-1.8571
202106,54521,"eagle river, wi",,329450,-0.1531,0.1002,55,0.9643,-0.4388,28,-0.034482759,-0.422680412,32,0,-0.1111,0,,,12,2,0,36,-0.2,-0.122,216.8894858,0.0629,0.2366,1721.5,-0.1461,-0.0546,666039.2893,-0.1889,0.905,91,0.2466,-0.3453,0.654545455,-0.9526,0.2362
202106,30032,"decatur, ga",,289600,-0.0343,0.2072,135,0.1538,-0.6281,33,-0.057142857,-0.463414634,140,0.3462,-0.0278,4,,-0.8333,36,0,-0.6087,205,-0.1009,-0.1929,181.2775797,0.0645,0.2627,1312,-0.0296,-0.0034,311536.4208,0.0371,0.2526,340,-0.0145,-0.4489,1.518518519,-0.4302,0.8188
202106,31087,"sparta, ga",*,172000,1.1527,-0.3507,35,0.129,,74.5,0.405660377,-0.420233463,20,0.25,0.6667,0,,,0,-1,,9,-0.4375,-0.5909,93.9754673,0.1145,-0.2177,1206,0.2885,-0.3812,280328.0263,0.2355,-0.1637,44,-0.0638,-0.3125,0.257142857,-0.259,-0.2667
202106,19044,"horsham, pa",,339000,0.0627,-0.1195,13,1.1667,-0.2778,16,-0.567567568,-0.831578947,20,0.25,0.6667,0,,,0,,-1,36,0.125,5,219.5188944,0.0064,0.1556,1389,0.0206,-0.3855,411705.9639,-0.0481,-0.2345,49,0.2895,1.0417,2.769230769,-2.5641,2.4359
202106,40059,"prospect, ky",*,875500,0.0612,,52,0.04,-0.5185,49,0.633333333,-0.057692308,40,0,0,0,,,8,0,-0.8,90,-0.011,-0.1509,226.8791747,-0.0208,0.3749,4453,0.1119,0.198,1180773.585,0.0286,0.5138,142,0.0071,-0.3364,1.730769231,-0.0892,0.7493
202106,30115,"canton, ga",,502450,0.0512,0.1048,172,0.2647,-0.6064,30,-0.0625,-0.4,196,-0.02,0.0652,4,-0.5,-0.75,48,0.7143,-0.6571,308,-0.0695,-0.016,164.8065619,0.0346,0.2533,2696,0.0228,-0.0621,622335.2264,0.0975,0.1939,480,0.0278,-0.36,1.790697674,-0.6431,1.0745
202106,32347,"perry, fl",,150000,-0.1124,-0.1045,18,-0.1,-0.0526,83,0.296875,-0.427586207,4,-0.5,,0,-1,,4,0,,4,1,1,89.64143426,0.0458,0.2341,1792,-0.0208,-0.1448,206324.9417,-0.0552,0.2262,22,0,0.0476,0.222222222,0.1222,0.117
202106,33109,"miami beach, fl",*,6900000,0.0918,,50,-0.0566,,131.5,-0.230994152,,4,-0.5,0,0,-1,,0,,,18,-0.1818,5,1716.41791,0.0021,0.3265,3580,-0.0003,0.1401,9842146.21,0.0713,0.5793,68,-0.0933,-0.3462,0.36,-0.0551,0.3303
202106,46037,"fishers, in",,396500,0.0038,0.0366,45,0.3636,-0.6371,33,-0.108108108,-0.326530612,72,0.3846,0.2,0,,-1,12,0.5,-0.7692,133,0.0153,-0.189,136.9734201,0.0531,0.1763,3095,-0.0246,-0.1157,626498.3792,0.0404,0.3192,178,0.0854,-0.3819,2.955555556,-1.0141,1.633
202106,92629,"dana point, ca",*,2000000,0.1112,,42,-0.1429,,41,-0.108695652,,44,0,-0.0833,0,-1,-1,4,-0.5,-0.8,60,-0.1549,-0.0769,891.3219744,0.0716,0.2594,2545.5,0.075,0.0314,4322962.057,-0.0266,0.3186,102,-0.15,-0.4715,1.428571429,-0.0204,0.9208
202106,59840,"hamilton, mt",,520000,0.1304,0.1543,52,0.1304,-0.5439,57.5,-0.452380952,-0.677871148,24,-0.1429,0.2,0,,,8,0,-0.3333,49,-0.02,-0.2576,300.6681514,0,0.3126,1860,-0.0313,-0.0927,1584541.107,-0.0331,0.4819,101,0.0521,-0.4389,0.942307692,-0.1446,0.3634
202106,18062,"macungie, pa",*,364950,-0.0521,-0.0162,14,-0.1765,,9.5,0.357142857,-0.648148148,28,-0.2222,-0.4167,0,,,4,,-0.5,15,0,6.5,148.6711881,-0.0183,-0.0556,2509,-0.0507,0.0966,344769.121,-0.1438,-0.2812,29,-0.0938,-0.4082,1.071428571,0.1891,1.0289
202106,6704,"waterbury, ct",*,184950,0.0338,,27,-0.325,,16.5,-0.514705882,,28,0.1667,0.4,0,,-1,4,0,,38,,,132.8723404,0.1,0.4011,1311.5,-0.0049,0,194739.8303,0.1169,0.4265,65,0.625,0.383,1.407407407,1.4074,1.4074
202106,2050,"marshfield, ma",,632000,-0.1283,-0.0839,35,0.2069,-0.2222,22.5,0.125,0.184210526,36,-0.1818,-0.1,0,,,8,1,0,13,0.1818,-0.381,339.3712121,0.0355,0.3411,2100,-0.0515,-0.2104,978763.7624,-0.0325,0.0731,48,0.2,-0.2727,0.371428571,-0.0079,-0.0952
202106,19133,"philadelphia, pa",,235000,0.1756,1.0898,47,0.2368,0.0444,62,-0.060606061,-0.456140351,24,1,2,0,,,8,-0.3333,-0.3333,23,0,4.75,148.2647216,0.0332,0.8308,1238,-0.0513,0.1054,227064.4658,0.267,0.497,70,0.1475,0.4286,0.489361702,-0.1159,0.4005
202106,11231,"brooklyn, ny",,1574500,-0.1003,-0.2024,97,-0.0762,0.2125,49,0.256410256,-0.155172414,28,-0.4615,-0.2222,0,,,16,-0.5,3,123,0.2424,1.3208,1024.87472,-0.008,0.1933,1061.5,-0.035,-0.0171,2016529.334,-0.0287,-0.172,220,0.0784,0.6541,1.268041237,0.3252,0.6055
202106,61032,"freeport, il",*,74950,-0.1182,-0.1172,58,0.2083,,21,-0.3,,72,0.6364,0.6364,0,,,16,0,-0.5,79,0,0.1127,51.37221269,-0.169,-0.087,1414,-0.0235,-0.1383,125019.8994,-0.0535,-0.0632,137,0.0787,-0.3116,1.362068966,-0.2838,0.8074
202106,32601,"gainesville, fl",,257450,-0.1415,0.1196,37,0.3704,0.2333,37.5,-0.107142857,-0.590163934,24,0.2,2,0,,,4,0,-0.6667,35,-0.186,0.3462,174.9693245,-0.0452,-0.0556,1417.5,-0.1583,0.032,308957.6537,-0.0338,0.0951,72,0.0286,0.2857,0.945945946,-0.6466,0.0793
202106,85213,"mesa, az",,589000,0.0709,0.1274,23,0.0952,-0.1786,32,0.103448276,-0.407407407,36,0.125,0,0,,,12,0.5,2,55,0.1,-0.1667,234.5566081,0.0342,0.2832,2506.5,0.0523,-0.1506,768917.7147,0.032,0.0598,78,0.0986,-0.1702,2.391304348,0.0104,0.0342
202106,70058,"harvey, la",,189000,-0.0105,-0.1579,28,0.2727,-0.125,48.5,0.054347826,-0.408536585,24,0,-0.1429,0,,,8,1,0,57,-0.05,0.1176,118.2733933,0.0414,0.1763,1730,-0.0303,-0.2444,234891.8039,0.0339,-0.0086,85,0.0366,0.0241,2.035714286,-0.6916,0.442
202106,40223,"louisville, ky",,369500,0.056,-0.1592,27,-0.1818,-0.3721,56.5,0.153061224,0.018018018,28,-0.125,0.1667,0,,,4,,-0.75,53,-0.0364,-0.1719,183.5535977,0,0.3158,2468,-0.0573,-0.2788,908202.0323,0.1669,0.5227,80,-0.0909,-0.2523,1.962962963,0.2963,0.4746
202106,27253,"graham, nc",*,258950,-0.0225,-0.0228,30,-0.0909,,28.5,3.071428571,-0.481818182,40,-0.5238,0.4286,0,,,8,0,1,82,0.038,0.4909,123.0158362,-0.0741,0.0009,1279,-0.0698,-0.2894,397371.3316,0.177,0.4098,112,0,-0.0345,2.733333333,0.3394,1.8317
202106,80521,"fort collins, co",*,525000,-0.16,-0.0455,23,-0.1481,,32.5,-0.226190476,-0.336734694,36,0,-0.3077,0,,,4,0,-0.9091,62,0.1071,-0.0313,348.9753332,0.1448,0.1857,1345.5,-0.1229,-0.2263,552654.955,-0.066,-0.0561,85,0.0241,-0.3972,2.695652174,0.6216,1.8645
202106,98532,"chehalis, wa",*,534750,0.1628,,22,0.0476,,28,0.272727273,-0.575757576,20,-0.1667,-0.4444,0,,,16,1,-0.2,48,0.0213,0.6,249.137931,0.0283,0.3452,2215,0.2745,0.1359,609794.6071,0.1652,0.3333,70,0.0294,-0.2222,2.181818182,-0.0563,1.6818
202106,6385,"waterford, ct",*,399000,0.1403,0.3324,37,-0.3509,,28,-0.034482759,-0.529411765,28,-0.2222,0,0,,,8,-0.3333,-0.5,36,,,220.5905597,0.1217,0.2868,1800,-0.042,0,535417.6191,0.1978,0.4534,73,0.2807,-0.2151,0.972972973,0.973,0.973
202106,53081,"sheboygan, wi",,184900,0.0278,-0.0518,31,0.1923,-0.3404,24.5,-0.234375,-0.697530864,44,1.2,0.8333,0,,,8,-0.3333,1,48,-0.0769,-0.1579,106.1223809,-0.0278,0.0408,1406,0.0014,-0.0263,232094.6701,-0.053,0.0891,79,0.0128,-0.2404,1.548387097,-0.4516,0.3356
202106,70122,"new orleans, la",*,369450,0.0586,,71,0.0597,-0.3879,50.5,-0.009803922,-0.429378531,32,0,-0.1111,0,,,24,0,-0.4545,72,0.0435,-0.1818,180.4921325,0.0358,0.0924,2004,0.0266,0.1665,398153.3868,0.0099,0.3604,143,0.0515,-0.299,1.014084507,-0.0158,0.2555
202106,8260,"wildwood, nj",*,499450,-0.0575,0.2347,152,0.1603,-0.5408,36,-0.052631579,,100,0.25,0.3158,4,,,28,0.75,-0.2222,22,-0.3333,-0.3529,252.247191,-0.0318,0.0299,678.5,0.1105,-0.3688,582805.9526,-0.0232,0.1114,174,0.061,-0.5233,0.144736842,-0.1072,0.042
202106,50219,"pella, ia",*,280449,-0.0589,-0.1403,24,-0.1429,,63,-0.258823529,0.4,12,0,-0.4,8,1,1,8,-0.3333,-0.7143,54,-0.0182,0.6875,183.0632959,-0.1171,-0.0021,1933,-0.0062,0.0817,355810.9138,0.0382,0.0997,78,-0.0602,0.0986,2.25,0.2857,1.4295
202106,30701,"calhoun, ga",,242039,0,0.2108,69,0.3019,-0.266,31.5,0.125,-0.475,56,0.0769,0.1667,4,-0.5,,12,0,0,170,-0.0608,0.1972,119.7236312,0.0308,0.2186,1556.5,-0.0416,-0.038,326525.3108,0.0069,0.3119,239,0.0214,0.0127,2.463768116,-0.9513,0.9531
202106,8234,"egg harbor township, nj",*,299950,0.0716,,111,0.099,-0.4,47.5,0.055555556,-0.402515723,96,0.6,0.6,8,0,1,16,0.3333,-0.4286,199,-0.0245,0.2284,124.7723824,0.0317,0.1423,1326.5,0.0629,-0.2197,356830.5851,0.1455,0.3933,310,0.0164,-0.1066,1.792792793,-0.227,0.9171
202106,46131,"franklin, in",*,232500,0.0109,-0.0471,16,0.4545,-0.4286,20,-0.428571429,,32,1,0.6,0,,,4,0,-0.6667,66,0.1379,0.0476,129.4868691,0.1182,0.16,1813.5,-0.1385,-0.2928,287973.3194,0.2473,-0.0076,82,0.1884,-0.0989,4.125,-1.1477,1.875
202106,20906,"silver spring, md",*,325000,0.113,0.0853,79,0.1286,,27,-0.035714286,-0.289473684,108,0.2273,0.35,0,,,24,0,-0.1429,119,-0.0325,2.3056,223.5900673,0.0682,0.0592,1298,0.0078,-0.0207,349225.3516,0.0743,0.0619,198,0.0259,0.3289,1.506329114,-0.2508,1.1877
202106,18902,"doylestown, pa",,739450,-0.0269,-0.0034,38,0.3571,-0.3667,28,-0.125,-0.363636364,36,-0.1,-0.1,0,,,8,1,-0.3333,78,0.2,1.5161,229.6082292,0.0586,0.1071,3427.5,-0.0741,0.0081,971679.0995,-0.1329,0.2252,116,0.2473,0.2747,2.052631579,-0.2688,1.536
202106,55404,"minneapolis, mn",,275000,0.0185,0.0581,60,0.0169,0.4286,36,-0.052631579,0.469387755,32,-0.1111,0.3333,0,,,16,0.3333,0.3333,18,-0.25,1.25,263.6215383,0.0043,0.0507,1112,-0.0071,0.0383,359513.054,0.0197,0.1419,78,-0.0602,0.56,0.3,-0.1068,0.1095
202106,75103,"canton, tx",*,395000,0.2951,,23,-0.1481,,40.5,0.094594595,-0.263636364,12,0,-0.625,0,,,4,0,-0.8,33,0.32,0.2222,179.6452752,0.1497,0.5205,2321,0.2057,0.1484,598168.2767,0.2025,0.935,56,0.0769,-0.2821,1.434782609,0.5089,0.9054
202106,93292,"visalia, ca",*,380000,0.0003,,31,0.1481,-0.4038,24,0.6,-0.551401869,44,0,0,0,,-1,4,-0.5,-0.6667,71,-0.1235,-0.3604,200.2557154,0.0323,0.2577,1951.5,-0.0193,0.0489,462452.2729,-0.0745,0.3781,102,-0.0556,-0.3742,2.290322581,-0.7097,0.1557
202106,77386,"spring, tx",,370774,-0.0113,0.0444,88,0.3538,-0.6641,22.5,-0.274193548,-0.391891892,148,0.2759,0,4,-0.6667,-0.6667,28,0.75,-0.6818,230,-0.0129,-0.098,143.0972128,0.0296,0.0963,2686,-0.0233,-0.0678,555089.5832,0.0162,0.2059,318,0.0671,-0.3849,2.613636364,-0.971,1.6404
202106,33467,"lake worth, fl",*,247450,0.0806,,106,-0.2148,,42,0.024390244,,108,-0.1563,-0.1,4,-0.5,0,28,-0.125,-0.6667,298,0.0205,0.29,160.5538504,0.0326,-0.0008,1394,-0.034,-0.2171,373609.4637,0.0823,0.0635,404,-0.0539,-0.2319,2.811320755,0.6484,2.0283
202106,96022,"cottonwood, ca",,414450,0.0627,0.1662,28,-0.2,-0.5333,37,0.321428571,-0.274509804,24,0.2,-0.1429,0,-1,,4,-0.5,-0.5,13,-0.1875,-0.35,224.3898156,0.0015,0.1861,1697,-0.0269,-0.0311,479844.7059,-0.0399,0.1643,41,-0.1961,-0.4875,0.464285714,0.0071,0.131
202106,95355,"modesto, ca",,454950,0.0112,0.1448,35,0.2069,-0.2045,20.5,-0.293103448,-0.511904762,72,0.2,0.6364,0,-1,,4,,-0.6667,92,-0.0612,-0.08,257.5486194,0.0574,0.2648,1873,-0.0048,-0.0755,506792.1538,0.0172,0.1782,127,0,-0.1181,2.628571429,-0.7507,0.3558
202106,46403,"gary, in",*,97000,0.2597,,18,0,-0.25,36.5,0.303571429,-0.688034188,8,0,0,0,,,0,-1,-1,5,0.25,-0.375,89.96212121,0.1665,0.0701,1312,-0.1253,-0.4095,134131.3889,0.033,-0.3853,23,0.0455,-0.2813,0.277777778,0.0556,-0.0556
202106,11964,"shelter island, ny",*,2445000,0.0635,,44,0.0732,-0.3973,134,-0.062937063,-0.343137255,4,-0.5,-0.5,0,,,4,0,,4,-0.4286,-0.5556,798.6111111,0.0653,0.0851,2721.5,0.008,0.0085,3116632.567,0.0929,0.1594,48,0,-0.4146,0.090909091,-0.0798,-0.0324
202106,70043,"chalmette, la",*,272000,0.0466,0.3825,32,0.1034,-0.3846,32,-0.272727273,,20,0,0.6667,0,,,16,1,0.3333,48,-0.0204,0.0667,146.4685031,-0.0288,0.2771,1741,-0.004,0.0241,264556.191,0.0315,0.333,80,0.0256,-0.1753,1.5,-0.1897,0.6346
202106,36027,"eufaula, al",*,292500,0.2238,,49,-0.0392,,107,-0.1640625,,8,0,-0.5,0,,,0,-1,-1,6,-0.8065,-0.7692,105.7338131,0.0193,0.1482,2363.5,0.0733,-0.0669,331656.108,0.0893,0.0935,55,-0.3293,-0.6099,0.12244898,-0.4854,-0.1036
202106,92345,"hesperia, ca",,394000,0.0368,0.1709,91,0.0341,-0.1875,33,0.32,-0.472,112,-0.0968,0.2174,8,0,1,4,-0.6667,-0.8333,228,0.1574,-0.0339,224.2760758,0.031,0.2933,1785.5,0.0145,-0.0923,410004.7523,0.008,0.1268,319,0.1193,-0.0833,2.505494505,0.2669,0.3984
202106,20815,"chevy chase, md",*,912500,0.1774,-0.347,83,0.0506,,35,0,-0.46969697,60,0.1538,0.5,0,,,16,-0.3333,-0.2,72,0,3.2353,477.1634486,0.004,0.0645,1773,0.2601,-0.3683,1379606.272,0.1164,-0.0952,155,0.0265,0.4904,0.86746988,-0.0439,0.6721
202106,71303,"alexandria, la",*,231500,0.0894,-0.1256,28,0.3333,-0.4909,37.5,0.209677419,,16,0,-0.2,0,,,4,0,-0.8,47,-0.1754,0.2051,116.3745893,0.007,-0.006,2323,0.1919,-0.0064,332638.3318,0.0776,0.1539,75,-0.0385,-0.2021,1.678571429,-1.0357,0.9695
202106,11219,"brooklyn, ny",,738000,0.0558,-0.2232,34,0.0303,0.619,150,0.136363636,0.140684411,8,0,1,0,,,4,-0.5,,22,0.375,2.6667,714.7239264,0.1762,0.1912,1029,0.0521,-0.2671,1022712.323,0.0866,-0.1019,56,0.1429,1.0741,0.647058824,0.1622,0.3613
202106,2814,"chepachet, ri",*,471500,0.1817,,16,1.6667,0,22.5,-0.375,-0.701986755,20,1.5,4,0,,,0,,,27,-0.129,0,270.9688347,0.1731,0.2171,1617,-0.0588,0.1186,471351.381,0.0549,0.1498,43,0.1622,0,1.6875,-3.4792,0
202106,60649,"chicago, il",,142500,0.0186,0.1004,38,0.1515,-0.4063,38,-0.269230769,-0.527950311,28,0.1667,0.4,0,,,8,-0.3333,0,40,0,0.0811,100.9963768,0.0335,0.2524,1300,-0.0845,-0.0233,177619.7438,0.0025,0.1254,78,0.0685,-0.2277,1.052631579,-0.1595,0.4745
202106,55113,"saint paul, mn",,324900,0,0.0566,41,0.1389,-0.1277,26,0.733333333,-0.103448276,60,0,0.1538,0,,,4,-0.5,-0.75,81,0.2857,0.1912,171.0007838,-0.0226,0.051,1786.5,-0.028,-0.1388,327589.1683,-0.0136,-0.0649,122,0.2323,0.0609,1.975609756,0.2256,0.5288
202106,85648,"rio rico, az",*,297000,-0.0067,,20,-0.0909,-0.4286,39,0.083333333,-0.617647059,12,-0.25,0,0,,,0,-1,,58,-0.0645,0.2609,143.6967049,-0.0174,0.3234,2073,0.0614,0.0997,327721.0034,-0.1985,0.3363,78,-0.0714,-0.037,2.9,0.0818,1.5857
202106,81006,"pueblo, co",,277500,0.0095,-0.0086,15,0.25,0,23.5,-0.287878788,-0.381578947,12,0.5,0,0,,,4,0,0,4,-0.2,-0.4286,150.4660578,0.0334,0.2005,1948.5,-0.08,-0.0983,347279.7101,0.0704,0.2285,19,0.1176,-0.1364,0.266666667,-0.15,-0.2
202106,43023,"granville, oh",,427499.5,0.069,-0.246,18,0.2,-0.5263,19.5,0.392857143,-0.813397129,20,-0.2857,0,0,,,0,-1,-1,22,0.2222,-0.5217,178.707376,0.0536,0.0581,2643,-0.0138,-0.1756,670774.9125,-0.0377,0.1287,40,0.2121,-0.5238,1.222222222,0.0222,0.0117
202106,14209,"buffalo, ny",,477000,-0.1248,0.3401,19,-0.05,-0.2083,79,0.179104478,0.046357616,0,-1,-1,0,,,4,,0,16,-0.1111,2.2,248.2919555,-0.1104,0.0227,1849,0,0.1755,554187.8458,0.0034,0.1178,35,-0.0789,0.2069,0.842105263,-0.0579,0.6338
202106,82901,"rock springs, wy",*,212500,0.0124,-0.086,72,0.0909,-0.3455,43,-0.173076923,,28,-0.125,-0.125,0,,,16,-0.2,-0.4286,0,,,115.4729961,0.0087,0.0377,1990,0.0452,-0.0382,265286.4215,-0.0035,-0.0724,72,0.0909,-0.3455,0,0,0
202106,35023,"bessemer, al",,144200,-0.1513,0.2272,38,0.3571,-0.2083,26,-0.103448276,-0.48,48,0.5,0.5,0,,,4,0,-0.75,66,0.082,0.1786,98.10805366,-0.0664,0.163,1447,-0.0353,0.0811,157352.4642,-0.1652,0.0497,104,0.1685,0,1.736842105,-0.4417,0.5702
202106,33909,"cape coral, fl",*,299000,0.1115,,49,0.2895,,36,-0.234042553,,72,0.5,-0.3333,0,-1,-1,12,0.5,-0.7273,265,-0.1719,0.4021,182.7436352,0.1144,0.3261,1639.5,-0.0082,0.0439,331212.9179,0.1662,0.4274,314,-0.1229,-0.1907,5.408163265,-3.0129,4.4584
202106,25801,"beckley, wv",*,139000,0.2636,,91,0.1098,,45,0.153846154,,28,-0.3,0,0,,,24,1,-0.3333,76,-0.0952,0.6522,77.16597099,0.048,0.1095,1687,0.0491,0.0786,180542.9149,0.0168,0.1535,167,0.006,-0.1523,0.835164835,-0.1892,0.5305
202106,33629,"tampa, fl",*,1200000,-0.04,,80,0.2121,,30.5,-0.128571429,,56,-0.0667,-0.0667,0,-1,,28,2.5,-0.6316,122,-0.0317,-0.1757,406.0235319,-0.0354,0.3129,2964,-0.0133,-0.0285,1653641.895,-0.037,0.2669,202,0.0521,-0.4006,1.525,-0.3841,0.7419
202106,33013,"hialeah, fl",,425000,0,0.1806,32,0,-0.3333,51,0.416666667,-0.550660793,12,-0.25,0,0,,,4,-0.5,0,36,-0.122,0.0588,272.6250703,-0.0111,0.1632,1404,0.0036,-0.0555,435697.733,-0.0027,0.2152,68,-0.0685,-0.1707,1.125,-0.1563,0.4167
202106,48062,"richmond, mi",,289900,0.014,0.2389,35,0.1667,0.6667,147.5,0.271551724,0.878980892,12,0.5,-0.25,0,,,4,,0,14,0.1667,0.5556,161.0574597,-0.0116,0.1445,1973,0.0417,0.0406,310094.7409,0.0679,0.0605,49,0.1667,0.6333,0.4,0,-0.0286
202106,80125,"littleton, co",,1024882,-0.2116,0.3898,27,0.125,-0.6932,39,1.4375,-0.344537815,28,0,0.1667,8,-0.3333,,8,,-0.6667,54,-0.0847,-0.3077,315.6336327,-0.1552,0.5242,4137,-0.0316,-0.0622,1668790.86,-0.0734,0.648,81,-0.0241,-0.512,2,-0.4583,1.1136
202106,15233,"pittsburgh, pa",,385000,0,0.16,35,-0.0278,0.3462,240.5,0.113425926,0.566775244,8,1,0,0,,,4,0,,13,0.3,1.1667,225.1624884,0,-0.4941,1312,-0.0493,0.7493,434284.3484,-0.0182,0.1217,48,0.0435,0.5,0.371428571,0.0937,0.1407
202106,39212,"jackson, ms",*,65000,0,-0.1599,29,0.16,-0.3556,35.5,-0.605555556,,20,0.25,0.25,0,,,8,1,0,35,0.1667,-0.2391,60.90133983,0.2565,0.2681,1250,-0.0686,-0.1987,80095.53671,-0.06,-0.184,64,0.1636,-0.2967,1.206896552,0.0069,0.1847
202106,90012,"los angeles, ca",,622500,0.0042,-0.0525,54,-0.069,0.1489,57,0.075471698,-0.393617021,20,0,0.6667,0,,,4,-0.5,0,30,0.3043,1,569.6887841,-0.0238,-0.0099,1184.5,0.0107,0.1159,735290.6743,0.0433,0.0917,84,0.037,0.3548,0.555555556,0.159,0.2364
202106,55116,"saint paul, mn",,399500,-0.0012,-0.0544,29,0.16,-0.2564,19.5,-0.277777778,-0.472972973,40,0.25,0.25,0,,,12,0.5,0,40,-0.3333,0.2903,217.844869,-0.0122,0.046,1907,-0.0031,-0.0446,486522.014,0.1093,-0.0449,69,-0.1882,-0.0143,1.379310345,-1.0207,0.5844
