RegionID,time,for_sale_inv,mean_listing_price_cut,median_listing_price_cut,median_sale_price,perc_listing_with_price_cut,newly_pending_listings,mean_days_to_pending,median_days_to_pending,median_listing_price,home_value,concrete prices,plywood prices
394514,2020-06,33798.0,8928.0474,5306.8333,277300.0,0.1652,8617.0,50.0,27.0,348133.0,261261.0,,
394514,2020-07,34685.0,9673.9274,5640.1667,279172.0,0.1692,10202.0,48.0,26.0,354800.0,262372.0,,
394514,2020-08,33505.0,10066.3706,5970.1667,288902.0,0.1685,10617.0,47.0,24.0,358267.0,264090.0,,
394514,2020-09,31428.0,10290.3553,6000.0,293992.0,0.1588,10178.0,45.0,23.0,359933.0,265953.0,,
394514,2020-10,30186.0,10891.6938,6666.6667,297966.0,0.1482,9529.0,44.0,23.0,359633.0,268525.0,,
394514,2020-11,28483.0,11166.425,6700.0,301764.0,0.1316,8727.0,43.0,23.0,357996.0,271296.0,,
394514,2020-12,26442.0,11408.8709,7033.3333,304382.0,0.1129,7954.0,44.0,23.0,355297.0,274597.0,,
394521,2018-01,2884.0,,,132413.0,,490.0,60.0,32.0,128267.0,120887.0,165.8,219.8
394521,2018-02,2754.0,,,133576.0,,541.0,60.0,29.0,126300.0,121879.0,166.1,227.9
394521,2018-03,2822.0,5848.4874,4699.1667,132699.0,0.147,679.0,53.0,23.0,129967.0,122535.0,168.9,236.5
394521,2018-04,2980.0,5983.8489,4700.0,135139.0,0.1467,773.0,47.0,16.0,134933.0,123207.0,169.0,236.6
394521,2018-05,3152.0,6283.0956,5000.0,135792.0,0.1568,874.0,39.0,12.0,139933.0,123808.0,,
394521,2018-06,3300.0,6347.0742,5000.0,137703.0,0.1653,908.0,34.0,12.0,144600.0,124476.0,,
394521,2018-07,3418.0,6579.3888,5000.0,140281.0,0.1807,959.0,32.0,13.0,149600.0,125416.0,,
394521,2018-08,3520.0,6337.5248,5000.0,138846.0,0.204,924.0,34.0,15.0,151567.0,126128.0,,
394521,2018-09,3583.0,6014.4183,5000.0,139533.0,0.2185,868.0,37.0,18.0,149850.0,126718.0,,
394521,2018-10,3631.0,5624.5959,4966.6667,137304.0,0.22899999999999998,797.0,39.0,19.0,146517.0,126943.0,,
394521,2018-11,3546.0,5313.3191,4633.3333,137838.0,0.21600000000000003,704.0,43.0,24.0,144183.0,127483.0,,
394521,2018-12,3305.0,4782.024,3966.6667,138674.0,0.1882,617.0,51.0,30.0,142567.0,128178.0,,
394521,2019-01,2982.0,4600.7024,3500.0,138017.0,0.1658,560.0,57.0,36.0,142555.0,128625.0,,
394521,2019-02,2728.0,4989.2307,3800.0,140062.0,0.1487,567.0,61.0,36.0,143222.0,129246.0,,
394521,2019-03,2681.0,5585.9261,4466.6667,138340.0,0.1474,765.0,56.0,28.0,148222.0,129637.0,,
394521,2019-04,2683.0,6459.5221,4966.6667,139200.0,0.14800000000000002,952.0,48.0,17.0,153233.0,130306.0,,
394521,2019-05,2759.0,6794.9874,5000.0,138999.0,0.1542,1112.0,36.0,9.0,161233.0,131151.0,,
394521,2019-06,2842.0,7226.9389,5000.0,142090.0,0.1784,1155.0,28.0,7.0,167900.0,132270.0,,
394521,2019-07,2948.0,7017.7795,5000.0,143278.0,0.20199999999999999,1188.0,26.0,9.0,176233.0,133052.0,,
394521,2019-08,3010.0,7050.3971,5000.0,143340.0,0.2225,1214.0,28.0,10.0,179900.0,133655.0,,
394521,2019-09,2983.0,6909.2277,5000.0,142919.0,0.2344,1154.0,32.0,11.0,178233.0,134042.0,,
394521,2019-10,2950.0,6764.1789,5000.0,143394.0,0.23600000000000002,1069.0,35.0,12.0,172262.0,134846.0,,
394521,2019-11,2827.0,6333.2553,5000.0,145176.0,0.2277,978.0,37.0,14.0,167962.0,135558.0,,
394521,2019-12,2599.0,5927.4101,5000.0,144037.0,0.1965,848.0,41.0,20.0,165325.0,136350.0,,
394521,2020-01,2382.0,5786.1557,5000.0,145056.0,0.1791,830.0,44.0,21.0,163997.0,137188.0,,
394521,2020-02,2221.0,6483.3057,5000.0,145980.0,0.157,855.0,44.0,19.0,166630.0,138113.0,,
394521,2020-03,2241.0,6711.4568,5000.0,151600.0,0.1609,991.0,37.0,11.0,177633.0,139521.0,,
394521,2020-04,2198.0,6894.543000000001,5000.0,155881.0,0.1491,989.0,31.0,7.0,189267.0,140961.0,,
394521,2020-05,2219.0,6492.9852,5000.0,156674.0,0.1554,1065.0,28.0,6.0,199933.0,141880.0,,
394521,2020-06,2185.0,6959.3741,5000.0,152946.0,0.1523,1129.0,27.0,5.0,204900.0,142781.0,,
394521,2020-07,2218.0,7293.4,5000.0,154803.0,0.1564,1249.0,24.0,4.0,205567.0,143801.0,,
394521,2020-08,2233.0,7538.6168,5000.0,156660.0,0.1653,1288.0,21.0,4.0,202800.0,145408.0,,
394521,2020-09,2268.0,7695.4863,5000.0,158679.0,0.1764,1290.0,19.0,4.0,199467.0,147167.0,,
394521,2020-10,2312.0,7743.5036,5000.0,160778.0,0.1807,1270.0,18.0,4.0,202833.0,148906.0,,
394521,2020-11,2242.0,7389.0338,5000.0,161164.0,0.1824,1187.0,18.0,5.0,206115.0,150763.0,,
394521,2020-12,2061.0,7325.0837,5000.0,163605.0,0.1656,1030.0,20.0,6.0,206782.0,152562.0,,
394521,2021-01,1831.0,7350.597,5000.0,165817.0,0.1494,932.0,23.0,6.0,205778.0,154617.0,,
394521,2021-02,1645.0,8055.2151,5033.3333,166256.0,0.1134,852.0,25.0,5.0,209463.0,156628.0,,
394521,2021-03,1629.0,8134.7382,5150.0,165329.0,0.1034,956.0,22.0,4.0,212163.0,158616.0,,
394521,2021-04,1675.0,9129.4313,6150.0,163706.0,0.0855,1032.0,18.0,3.0,216467.0,160604.0,,
394521,2021-05,1791.0,10172.1784,6766.6667,165579.0,0.0933,1142.0,13.0,3.0,219967.0,163119.0,,
394521,2021-06,1895.0,10655.6159,6983.3333,169060.0,0.1,1181.0,11.0,3.0,226600.0,165665.0,,
394521,2021-07,2040.0,10367.7236,6683.3333,,0.1271,1219.0,11.0,3.0,228267.0,168433.0,,
394528,2018-01,5552.0,,,194104.0,,,72.0,37.0,269567.0,201692.0,165.8,219.8
394528,2018-02,5658.0,,,197681.0,,,73.0,38.0,270433.0,202998.0,166.1,227.9
394528,2018-03,5928.0,8407.661,5033.3333,198785.0,0.1781,,69.0,38.0,271967.0,204012.0,168.9,236.5
394528,2018-04,6153.0,9021.5379,5066.6667,202853.0,0.1794,,64.0,29.0,275133.0,205278.0,169.0,236.6
394528,2018-05,6332.0,9260.5183,5067.0,202955.0,0.1824,,58.0,25.0,279833.0,206118.0,,
394528,2018-06,6400.0,9110.8931,5067.0,204180.0,0.1782,,59.0,23.0,284667.0,207061.0,,
394528,2018-07,6376.0,8973.2131,5067.0,203106.0,0.18600000000000003,,58.0,23.0,287800.0,208007.0,,
394528,2018-08,6366.0,8583.4661,5066.6667,205745.0,0.1922,,63.0,30.0,287267.0,208998.0,,
394528,2018-09,6296.0,8577.8904,5033.3333,208567.0,0.1975,,71.0,35.0,284233.0,209686.0,,
394528,2018-10,6291.0,8161.9833,5000.0,210357.0,0.1986,,79.0,40.0,280600.0,209954.0,,
394528,2018-11,6288.0,8152.929,5000.0,211844.0,0.1929,,78.0,38.0,277267.0,210395.0,,
394528,2018-12,6258.0,7946.3584,5000.0,213827.0,0.1729,,73.0,41.0,275300.0,211459.0,,
394528,2019-01,6370.0,8155.8075,5000.0,217277.0,0.1752,,77.0,49.0,274600.0,213049.0,,
394528,2019-02,6509.0,8242.0318,5000.0,218731.0,0.1772,,81.0,46.0,274633.0,213701.0,,
394528,2019-03,6809.0,8458.223,5000.0,218346.0,0.1975,,82.0,44.0,276633.0,214910.0,,
394528,2019-04,6821.0,8465.1437,5033.3333,217611.0,0.1915,,81.0,38.0,281167.0,215755.0,,
394528,2019-05,6773.0,8650.0411,5033.6667,219527.0,0.1971,,81.0,42.0,286000.0,217236.0,,
394528,2019-06,6692.0,8700.1849,5066.6667,222667.0,0.1949,,83.0,43.0,289000.0,218204.0,,
394528,2019-07,6685.0,8444.8545,5033.3333,223981.0,0.1982,,80.0,43.0,287800.0,219446.0,,
394528,2019-08,6654.0,8187.5694,5033.0,223160.0,0.1925,,82.0,44.0,284600.0,220720.0,,
394528,2019-09,6537.0,7966.3955,5000.0,223232.0,0.1908,,83.0,47.0,280930.0,221667.0,,
394528,2019-10,6477.0,7999.4518,5000.0,224850.0,0.1908,,82.0,46.0,278295.0,222432.0,,
394528,2019-11,6422.0,8010.4111,5000.0,227065.0,0.1827,,76.0,42.0,277329.0,223115.0,,
394528,2019-12,6288.0,7855.4841,5000.0,227724.0,0.1672,,75.0,40.0,277665.0,223769.0,,
394528,2020-01,6310.0,7910.3539,5000.0,228390.0,0.1648,,75.0,40.0,278333.0,225112.0,,
394528,2020-02,6378.0,8354.0339,5033.3333,228271.0,0.174,,73.0,40.0,281000.0,226421.0,,
394528,2020-03,6603.0,8616.0895,5064.8333,229718.0,0.1883,,66.0,32.0,283667.0,227327.0,,
394528,2020-04,6483.0,8455.9359,5064.8333,228732.0,0.1686,,62.0,28.0,283967.0,228116.0,,
394528,2020-05,6465.0,7797.3572,5031.5,229839.0,0.1563,,63.0,28.0,282300.0,228727.0,,
394528,2020-06,6238.0,7648.5713,5000.0,230086.0,0.1467,,66.0,32.0,281600.0,229887.0,,
394528,2020-07,6008.0,7656.9417,5000.0,233444.0,0.1513,,68.0,30.0,284800.0,230188.0,,
394528,2020-08,5545.0,7798.0121,5000.0,238577.0,0.1487,,67.0,25.0,287800.0,230957.0,,
394528,2020-09,5171.0,8134.2985,5017.5,241411.0,0.1431,,62.0,19.0,290000.0,232121.0,,
394528,2020-10,4958.0,8470.8031,5050.8333,243766.0,0.1416,,55.0,16.0,290167.0,234329.0,,
394528,2020-11,4734.0,8568.5155,5050.8333,246520.0,0.1428,,49.0,14.0,291800.0,236874.0,,
394528,2020-12,4533.0,8162.1787,5033.3333,249973.0,0.1379,,45.0,14.0,291577.0,239665.0,,
394528,2021-01,4389.0,8721.3233,5233.3333,252959.0,0.1281,,46.0,18.0,293243.0,242225.0,,
394528,2021-02,4269.0,9227.4287,5900.0,257013.0,0.1101,,43.0,17.0,296943.0,245716.0,,
394528,2021-03,4103.0,10866.046,6566.6667,261260.0,0.0995,,37.0,14.0,303633.0,249855.0,,
394528,2021-04,3871.0,12479.9439,8000.0,267057.0,0.08900000000000001,,29.0,7.0,314767.0,254815.0,,
394528,2021-05,3814.0,13485.6291,8833.3333,270975.0,0.0881,,23.0,6.0,324433.0,260394.0,,
394528,2021-06,3885.0,13434.2419,9833.3333,274892.0,0.0952,,20.0,6.0,335800.0,266529.0,,
394528,2021-07,3989.0,12339.8866,9833.3333,,0.1142,,19.0,6.0,342333.0,274080.0,,
394530,2018-01,10673.0,,,400219.0,,3477.0,39.0,12.0,,414829.0,165.8,219.8
394530,2018-02,10085.0,,,407274.0,,3423.0,35.0,8.0,,417209.0,166.1,227.9
394530,2018-03,11210.0,14202.4106,10000.0,409714.0,0.1224,4056.0,28.0,6.0,,419201.0,168.9,236.5
394530,2018-04,12681.0,14420.74,10000.0,412790.0,0.1378,4534.0,22.0,6.0,,421724.0,169.0,236.6
394530,2018-05,14476.0,14303.1831,10000.0,413459.0,0.1632,5077.0,20.0,6.0,,424822.0,,
394530,2018-06,16108.0,14187.9602,10000.0,414959.0,0.192,5402.0,19.0,6.0,,427737.0,,
394530,2018-07,17102.0,13510.1727,10000.0,414122.0,0.2235,5514.0,20.0,8.0,,430501.0,,
394530,2018-08,17660.0,12817.8825,10000.0,415811.0,0.25,5378.0,24.0,10.0,,432810.0,,
394530,2018-09,17720.0,12335.856000000002,10000.0,415782.0,0.2659,4892.0,28.0,13.0,494667.0,435085.0,,
394530,2018-10,17743.0,11972.0548,10000.0,416179.0,0.2818,4551.0,31.0,15.0,487667.0,436860.0,,
394530,2018-11,17015.0,11502.6103,9991.6667,416255.0,0.2666,4073.0,35.0,19.0,481000.0,438858.0,,
394530,2018-12,15198.0,10694.2259,9158.3333,417568.0,0.2239,3665.0,41.0,24.0,477667.0,439610.0,,
394530,2019-01,13690.0,10597.8196,9125.1667,418387.0,0.1852,3462.0,44.0,23.0,481333.0,440068.0,,
394530,2019-02,12926.0,10952.9769,9133.5,417284.0,0.1646,3631.0,43.0,18.0,492667.0,440837.0,,
394530,2019-03,13850.0,11909.4815,9966.8333,415845.0,0.1758,4373.0,37.0,11.0,508000.0,441814.0,,
394530,2019-04,15135.0,12088.1712,10000.0,415300.0,0.1842,5082.0,30.0,8.0,519667.0,442815.0,,
394530,2019-05,17203.0,12166.4605,10000.0,417698.0,0.2091,5800.0,27.0,8.0,524000.0,442666.0,,
394530,2019-06,19049.0,11908.2586,10000.0,419106.0,0.2387,6039.0,26.0,8.0,522333.0,443041.0,,
394530,2019-07,20144.0,11634.3911,10000.0,422359.0,0.2651,5910.0,28.0,11.0,517333.0,443483.0,,
394530,2019-08,20431.0,11229.5928,9968.5,426159.0,0.28,5634.0,32.0,14.0,509967.0,444323.0,,
394530,2019-09,20097.0,10869.2077,9935.1667,427993.0,0.2898,5351.0,35.0,16.0,502967.0,444862.0,,
394530,2019-10,19501.0,10426.7032,9268.5,428803.0,0.2882,5112.0,37.0,17.0,497967.0,445259.0,,
394530,2019-11,17703.0,10206.9756,8966.6667,431801.0,0.2651,4619.0,39.0,19.0,497967.0,445783.0,,
394530,2019-12,14991.0,9995.4417,8000.0,434677.0,0.2165,3926.0,44.0,24.0,500633.0,447339.0,,
394530,2020-01,12772.0,10552.5182,8000.0,439531.0,0.1756,3588.0,45.0,21.0,511233.0,449932.0,,
394530,2020-02,11752.0,11861.4099,8333.3333,442683.0,0.1463,3575.0,42.0,16.0,527899.0,452177.0,,
394530,2020-03,12675.0,13191.6915,9333.3333,444841.0,0.1415,4167.0,32.0,8.0,542233.0,454330.0,,
394530,2020-04,13172.0,13326.6999,10000.0,441757.0,0.129,3872.0,25.0,7.0,545250.0,456220.0,,
394530,2020-05,15034.0,12575.7365,10000.0,437801.0,0.1538,4591.0,23.0,8.0,541950.0,457743.0,,
394530,2020-06,16049.0,12155.4844,10000.0,434607.0,0.1794,5284.0,25.0,8.0,541950.0,458799.0,,
394530,2020-07,17216.0,12980.6316,10000.0,438610.0,0.2061,6418.0,25.0,7.0,548330.0,460602.0,,
394530,2020-08,16717.0,13695.5126,10000.0,450541.0,0.2002,6565.0,24.0,6.0,551663.0,464052.0,,
394530,2020-09,15796.0,14575.8459,10000.0,455463.0,0.1914,6248.0,24.0,6.0,545330.0,468403.0,,
394530,2020-10,14937.0,14796.2357,10000.0,461445.0,0.1776,5956.0,23.0,6.0,533667.0,473225.0,,
394530,2020-11,13154.0,14807.2762,10000.0,467507.0,0.165,5170.0,23.0,6.0,523666.0,478584.0,,
394530,2020-12,10947.0,14592.5309,10000.0,472724.0,0.1334,4245.0,25.0,6.0,523966.0,484473.0,,
394531,2018-01,3720.0,,,196302.0,,,68.0,35.0,280767.0,194338.0,165.8,219.8
394531,2018-02,3690.0,,,201422.0,,,66.0,31.0,284433.0,194757.0,166.1,227.9
394531,2018-03,4054.0,5896.954000000001,5000.0,201766.0,0.1335,,61.0,24.0,289767.0,194959.0,168.9,236.5
394531,2018-04,4239.0,5879.3445,5000.0,202750.0,0.139,,53.0,17.0,295300.0,195889.0,169.0,236.6
394531,2018-05,4458.0,6030.9358,5000.0,200931.0,0.1498,,46.0,14.0,298433.0,197008.0,,
394531,2018-06,4460.0,6301.0454,5000.0,202470.0,0.1705,,44.0,15.0,299633.0,197685.0,,
394531,2018-07,4578.0,6563.7368,5000.0,203887.0,0.1912,,44.0,16.0,298967.0,198191.0,,
394531,2018-08,4650.0,6472.6999,5000.0,202931.0,0.1995,,45.0,19.0,295633.0,198689.0,,
394531,2018-09,4662.0,6723.7377,5000.0,203949.0,0.2075,,45.0,21.0,292133.0,199425.0,,
394531,2018-10,4678.0,6662.9659,5000.0,202274.0,0.2053,,47.0,23.0,289567.0,200147.0,,
394531,2018-11,4548.0,6568.8608,5000.0,204151.0,0.1952,,50.0,26.0,287933.0,200547.0,,
394531,2018-12,4289.0,6172.9994,5000.0,200406.0,0.1593,,59.0,33.0,284933.0,201080.0,,
394531,2019-01,4052.0,6031.5419999999995,5000.0,201933.0,0.1374,,66.0,37.0,282967.0,201802.0,,
394531,2019-02,3870.0,5866.2807,5000.0,201992.0,0.1238,,70.0,37.0,283767.0,202906.0,,
394531,2019-03,3933.0,5845.1105,5000.0,209362.0,0.1382,,70.0,31.0,287067.0,203638.0,,
394531,2019-04,4092.0,5810.8592,5000.0,212553.0,0.1532,,69.0,25.0,290067.0,203976.0,,
394531,2019-05,4362.0,5827.0318,5000.0,213872.0,0.1878,,66.0,22.0,290900.0,203875.0,,
394531,2019-06,4540.0,5827.2995,5000.0,213188.0,0.2222,,58.0,20.0,290900.0,204424.0,,
394531,2019-07,4645.0,5611.0085,5000.0,213082.0,0.2452,,55.0,21.0,288018.0,204756.0,,
394531,2019-08,4741.0,6001.3278,5000.0,215183.0,0.2478,,56.0,24.0,283051.0,205421.0,,
394531,2019-09,4821.0,6072.951999999999,5000.0,214992.0,0.2531,,58.0,26.0,276418.0,205602.0,,
394531,2019-10,4848.0,6271.3199,5000.0,214554.0,0.2467,,63.0,31.0,268550.0,206024.0,,
394531,2019-11,4745.0,5970.7435,5000.0,214879.0,0.2255,,69.0,36.0,263517.0,206322.0,,
394531,2019-12,4501.0,5489.1853,4666.6667,216365.0,0.1791,,80.0,45.0,259753.0,207026.0,,
394531,2020-01,4245.0,5436.2959,4666.6667,217590.0,0.1534,,89.0,55.0,261037.0,207760.0,,
394531,2020-02,4093.0,5540.0964,4666.6667,216623.0,0.1441,,93.0,55.0,264370.0,207838.0,,
394531,2020-03,4203.0,5705.9146,5000.0,216905.0,0.1539,,88.0,44.0,269767.0,207850.0,,
394531,2020-04,4290.0,5859.7638,5000.0,218939.0,0.149,,77.0,29.0,273233.0,207983.0,,
394531,2020-05,4456.0,5599.3584,5000.0,222757.0,0.1496,,70.0,24.0,276567.0,208921.0,,
394531,2020-06,4379.0,5773.2753,5000.0,223342.0,0.1539,,67.0,23.0,279930.0,209765.0,,
394531,2020-07,4297.0,5672.646,5000.0,225009.0,0.1649,,65.0,21.0,282797.0,210905.0,,
394531,2020-08,4048.0,6067.6034,5000.0,226839.0,0.1691,,63.0,18.0,282263.0,211935.0,,
394531,2020-09,3855.0,6249.7802,5000.0,229569.0,0.1694,,62.0,18.0,279117.0,213144.0,,
394531,2020-10,3781.0,6331.7303,5000.0,232877.0,0.1673,,58.0,18.0,274783.0,214431.0,,
394531,2020-11,3642.0,6262.0295,5000.0,234591.0,0.1689,,56.0,20.0,271983.0,216117.0,,
394531,2020-12,3435.0,6156.4666,5000.0,237745.0,0.1475,,59.0,25.0,270800.0,217546.0,,
394531,2021-01,3155.0,6119.6902,5000.0,239629.0,0.1256,,66.0,29.0,272300.0,219091.0,,
394531,2021-02,2957.0,6127.2756,5000.0,242717.0,0.096,,65.0,25.0,275667.0,221212.0,,
394531,2021-03,2987.0,6707.5221,5000.0,242467.0,0.0854,,53.0,16.0,281400.0,223800.0,,
394531,2021-04,3071.0,7723.6632,5033.3333,242901.0,0.0738,,34.0,8.0,289850.0,226559.0,,
394531,2021-05,3213.0,8425.4231,5233.3333,243379.0,0.08,,19.0,6.0,300428.0,229081.0,,
394531,2021-06,3238.0,8592.4462,5566.6667,246746.0,0.0986,,12.0,4.0,310362.0,231675.0,,
394531,2021-07,3241.0,8465.5602,5700.0,,0.1229,,13.0,5.0,318578.0,234429.0,,
394532,2018-01,15176.0,,,178285.0,,,55.0,29.0,219933.0,163569.0,165.8,219.8
394532,2018-02,13997.0,,,179382.0,,,54.0,25.0,218267.0,164915.0,166.1,227.9
394532,2018-03,14236.0,10039.1002,5333.3333,179909.0,0.135,,49.0,18.0,224922.0,166392.0,168.9,236.5
394532,2018-04,15182.0,10618.02,6000.0,179304.0,0.1324,,38.0,10.0,238789.0,167775.0,169.0,236.6
394532,2018-05,16891.0,11456.2182,7500.0,180188.0,0.1489,,30.0,8.0,253789.0,168976.0,,
394532,2018-06,18492.0,11748.8485,8533.3333,180650.0,0.1661,,26.0,8.0,263500.0,170210.0,,
394532,2018-07,19943.0,11872.6506,8833.3333,181677.0,0.1919,,26.0,9.0,264633.0,171278.0,,
394532,2018-08,21202.0,11138.4501,7966.6667,181413.0,0.2177,,28.0,11.0,259600.0,172210.0,,
394532,2018-09,21800.0,10442.0013,6900.0,179487.0,0.2402,,31.0,14.0,251600.0,173089.0,,
394532,2018-10,21979.0,9628.7372,5966.6667,179480.0,0.2511,,36.0,18.0,244633.0,173813.0,,
394532,2018-11,21149.0,9089.3585,5366.6667,179819.0,0.2346,,41.0,21.0,237967.0,174590.0,,
394532,2018-12,19641.0,8544.4076,5066.6667,180709.0,0.1966,,47.0,27.0,231267.0,175438.0,,
394532,2019-01,18073.0,8427.4798,5033.3333,181930.0,0.1726,,53.0,32.0,226600.0,176172.0,,
394532,2019-02,16830.0,8564.695,5000.0,184104.0,0.1546,,57.0,32.0,226600.0,176822.0,,
394532,2019-03,16852.0,9266.0773,5033.3333,185841.0,0.1622,,54.0,25.0,233300.0,177017.0,,
394532,2019-04,17404.0,9927.7196,5700.0,185187.0,0.1618,,46.0,16.0,246600.0,177361.0,,
394532,2019-05,18932.0,10713.8086,6700.0,187078.0,0.1793,,38.0,11.0,259933.0,178258.0,,
394532,2019-06,20592.0,11116.0945,7833.3333,188115.0,0.2024,,34.0,11.0,269900.0,179462.0,,
394532,2019-07,22176.0,11024.5092,7833.3333,189997.0,0.2276,,33.0,13.0,271267.0,180589.0,,
394532,2019-08,23342.0,10474.1249,7166.6667,189020.0,0.247,,36.0,16.0,267633.0,180979.0,,
394532,2019-09,23881.0,9884.1984,6300.0,190041.0,0.2562,,40.0,19.0,258667.0,181116.0,,
394532,2019-10,23876.0,9463.6081,5666.6667,191216.0,0.2552,,44.0,23.0,248967.0,181009.0,,
394532,2019-11,22754.0,8990.3703,5333.3333,191710.0,0.2332,,49.0,26.0,239300.0,181068.0,,
394532,2019-12,20802.0,8373.2475,5033.3333,192147.0,0.1935,,56.0,31.0,231633.0,181235.0,,
394532,2020-01,18845.0,8071.3068,5000.0,194528.0,0.1667,,63.0,38.0,225667.0,182109.0,,
394532,2020-02,17577.0,8474.5354,5000.0,196999.0,0.1486,,64.0,36.0,223967.0,183123.0,,
394532,2020-03,17132.0,8965.475,5000.0,199684.0,0.1463,,58.0,27.0,227600.0,184996.0,,
394532,2020-04,15658.0,9595.299,5000.0,202692.0,0.1087,,52.0,20.0,233567.0,186664.0,,
394532,2020-05,16114.0,9902.4546,5600.0,199832.0,0.1088,,46.0,16.0,244933.0,187303.0,,
394532,2020-06,16788.0,10591.582,6800.0,198857.0,0.1206,,43.0,15.0,260967.0,186846.0,,
394532,2020-07,18560.0,11112.1613,8316.8333,199603.0,0.1579,,37.0,9.0,277633.0,187053.0,,
394532,2020-08,18507.0,11669.0388,9083.5,206003.0,0.1671,,33.0,8.0,286267.0,188754.0,,
394532,2020-09,17952.0,11648.2154,8916.8333,209111.0,0.1669,,31.0,8.0,283233.0,191225.0,,
394532,2020-10,17348.0,11412.661,8400.0,210890.0,0.1663,,29.0,8.0,277917.0,193614.0,,
394532,2020-11,15950.0,10899.948,7700.0,213529.0,0.1621,,30.0,10.0,271283.0,196021.0,,
394532,2020-12,14157.0,10688.5112,7000.0,215794.0,0.1456,,32.0,11.0,264650.0,198541.0,,
394561,2018-01,4543.0,,,153807.0,,,105.0,56.0,183293.0,127455.0,165.8,219.8
394561,2018-02,4574.0,,,153079.0,,,98.0,51.0,183492.0,127469.0,166.1,227.9
394561,2018-03,4631.0,5291.5828,4508.3333,153923.0,0.1017,,97.0,49.0,183675.0,127358.0,168.9,236.5
394561,2018-04,4638.0,5138.369000000001,4375.0,155196.0,0.1015,,96.0,47.0,184381.0,127134.0,169.0,236.6
394561,2018-05,4563.0,5184.0001,4516.6667,156118.0,0.1072,,90.0,45.0,184907.0,127049.0,,
394561,2018-06,4431.0,5250.524,4683.3333,155588.0,0.1123,,89.0,45.0,186718.0,127557.0,,
394561,2018-07,4355.0,5361.9851,4533.3333,155302.0,0.1206,,80.0,41.0,188892.0,128231.0,,
394561,2018-08,4273.0,5197.3973,4383.6667,155154.0,0.1272,,79.0,41.0,191265.0,128855.0,,
394561,2018-09,4190.0,5215.29,4350.5,155327.0,0.1305,,78.0,42.0,191989.0,129553.0,,
394561,2018-10,4126.0,5130.2133,4633.8333,155176.0,0.1293,,80.0,44.0,192189.0,130357.0,,
394561,2018-11,4073.0,5327.4959,4783.5,156342.0,0.1195,,80.0,46.0,192370.0,131144.0,,
394561,2018-12,3959.0,5550.2113,4950.0,157082.0,0.1005,,84.0,48.0,193638.0,131411.0,,
394561,2019-09,3953.0,6163.596,5000.0,162993.0,0.1142,,89.0,76.0,206444.0,136913.0,,
394561,2019-10,3922.0,6034.2576,5000.0,163485.0,0.1156,,87.0,75.0,206462.0,135965.0,,
394561,2020-04,3822.0,6363.8749,4966.6667,169581.0,0.0695,,102.0,90.0,206082.0,138512.0,,
394561,2020-05,3733.0,6349.1426,5000.0,170317.0,0.062,,91.0,90.0,206989.0,138621.0,,
394561,2020-07,3435.0,6286.2408,5000.0,172659.0,0.0535,,79.0,79.0,212442.0,139670.0,,
394561,2020-09,3127.0,7684.8969,5016.6667,178491.0,0.0569,,84.0,32.0,216932.0,142775.0,,
394561,2020-10,3065.0,7810.0524,5016.6667,180515.0,0.059000000000000004,,89.0,34.0,217636.0,145067.0,,
394561,2020-11,2756.0,7422.0326,5000.0,180856.0,0.0632,,96.0,31.0,,147260.0,,
394561,2020-12,2494.0,6995.995,5000.0,181560.0,0.0634,,52.0,22.0,,149010.0,,
394561,2021-02,2210.0,7292.1931,5000.0,185569.0,,,34.0,13.0,231113.0,152349.0,,
394561,2021-03,2193.0,7817.5989,5166.6667,186950.0,,,30.0,14.0,233098.0,154420.0,,
394561,2021-04,2111.0,9024.3667,6833.3333,188874.0,,,23.0,12.0,236283.0,156690.0,,
394561,2021-05,2071.0,9513.5923,7166.6667,191436.0,,,25.0,13.0,242283.0,159453.0,,
394561,2021-06,2008.0,10035.8472,7983.3333,193881.0,,,20.0,11.0,248297.0,162289.0,,
394602,2018-01,2315.0,,,366968.0,,,62.0,26.0,432043.0,385571.0,165.8,219.8
394602,2018-02,2144.0,,,370219.0,,,62.0,20.0,434972.0,387652.0,166.1,227.9
394602,2018-03,2274.0,10293.5658,8895.1667,375084.0,0.0904,,55.0,12.0,437411.0,388680.0,168.9,236.5
394602,2018-04,2531.0,11437.7488,9133.3333,376716.0,0.08900000000000001,,46.0,8.0,439037.0,390024.0,169.0,236.6
394602,2018-05,2883.0,12427.1213,9966.6667,380741.0,0.1045,,39.0,8.0,442501.0,391267.0,,
394602,2018-06,3141.0,13096.26,10000.0,381050.0,0.1333,,36.0,8.0,446422.0,393559.0,,
394602,2018-07,3378.0,13164.252,10000.0,381747.0,0.1557,,34.0,11.0,444829.0,395334.0,,
394602,2018-08,3494.0,12807.3279,10000.0,380106.0,0.1695,,36.0,14.0,441671.0,397172.0,,
394602,2018-09,3498.0,11982.7707,10000.0,382140.0,0.1688,,42.0,22.0,435149.0,398626.0,,
394602,2018-10,3532.0,11100.5128,10000.0,382242.0,0.1689,,51.0,30.0,431896.0,401202.0,,
394602,2018-11,3473.0,10682.8468,10000.0,387729.0,0.1559,,59.0,37.0,428652.0,403258.0,,
394602,2018-12,3268.0,10163.5241,8850.0,387682.0,0.1254,,64.0,39.0,426375.0,405200.0,,
